step,fair_value,reference_price,post_trade_reference_price,bid,ask,spread,taker_side,order_size,signed_order_flow,trade_price,maker_inventory,maker_cash,maker_pnl,aggregate_signal,buy_probability,liquidity,regime,sentiment,fomo,fear,greed,public_fundamental,information_gap,information_event,active_worlds,simulation_seed,world_weights_json,world_signals_json
5072,103.78337558,103.78337558,103.78337558,102.72530358,102.76944758,0.04414400,buy,2,2,102.76944758,516,-52024.69302137,1527.52877845,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.78337558,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5073,103.76684685,103.76684685,103.76684685,102.71278285,102.75691085,0.04412800,sell,10,-10,102.71278285,526,-53051.82084984,1529.54059179,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.76684685,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5074,103.74433994,103.74433994,103.74433994,102.67023594,102.71444394,0.04420800,buy,5,5,102.71444394,521,-52538.24863012,1512.55248119,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.74433994,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5075,103.74766812,103.74766812,103.74766812,102.68358412,102.72775212,0.04416800,buy,6,6,102.72775212,515,-51921.88211740,1508.16696379,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.74766812,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5076,103.79143192,103.79143192,103.79143192,102.73937192,102.78349192,0.04412000,buy,8,8,102.78349192,507,-51099.61418205,1522.64180092,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.79143192,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5077,103.80405413,103.80405413,103.80405413,102.76802613,102.81208213,0.04405600,sell,1,-1,102.76802613,508,-51202.38220818,1530.07728814,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.80405413,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5078,103.80592792,103.80592792,103.80592792,102.76789592,102.81195992,0.04406400,sell,8,-8,102.76789592,516,-52024.52537557,1539.33343353,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.80592792,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5079,103.82023414,103.82023414,103.82023414,102.76617014,102.81029814,0.04412800,buy,3,3,102.81029814,513,-51716.09448114,1543.68563461,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.82023414,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5080,103.84850932,103.84850932,103.84850932,102.80045732,102.84456132,0.04410400,sell,2,-2,102.80045732,515,-51921.69539579,1560.28690564,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.84850932,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5081,103.86304638,103.86304638,103.86304638,102.81098638,102.85510638,0.04412000,sell,9,-9,102.81098638,524,-52846.99427324,1577.24203147,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.86304638,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5082,103.87477561,103.87477561,103.87477561,102.80467961,102.84887161,0.04419200,buy,1,1,102.84887161,523,-52744.14540162,1582.36224393,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.87477561,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5083,103.84293839,103.84293839,103.84293839,102.77484639,102.81903039,0.04418400,sell,1,-1,102.77484639,524,-52846.92024802,1566.77946932,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.84293839,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5084,103.82514824,103.82514824,103.82514824,102.75505224,102.79924424,0.04419200,sell,3,-3,102.75505224,527,-53155.18540474,1560.66771787,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.82514824,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5085,103.85781444,103.85781444,103.85781444,102.78170644,102.82592244,0.04421600,sell,9,-9,102.78170644,536,-54080.22076268,1587.56777598,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.85781444,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5086,103.85447443,103.85447443,103.85447443,102.76033043,102.80461843,0.04428800,buy,7,7,102.80461843,529,-53360.58843363,1578.42854225,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.85447443,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5087,103.82513250,103.82513250,103.82513250,102.74501650,102.78924850,0.04423200,buy,1,1,102.78924850,528,-53257.79918514,1561.87077361,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.82513250,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5088,103.77665623,103.77665623,103.77665623,102.69854423,102.74276823,0.04422400,buy,9,9,102.74276823,519,-52333.11427107,1526.97031187,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.77665623,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5089,103.77793476,103.77793476,103.77793476,102.71785876,102.76201076,0.04415200,sell,4,-4,102.71785876,523,-52743.98570610,1531.87417127,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.77793476,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5090,103.76136258,103.76136258,103.76136258,102.69327058,102.73745458,0.04418400,buy,10,10,102.73745458,513,-51716.61116031,1512.96784250,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.76136258,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5091,103.75593763,103.75593763,103.75593763,102.70788563,102.75198963,0.04410400,sell,10,-10,102.70788563,523,-52743.69001659,1520.66536280,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.75593763,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5092,103.76999831,103.76999831,103.76999831,102.70190631,102.74609031,0.04418400,buy,8,8,102.74609031,515,-51921.72129413,1519.82783400,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.76999831,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5093,103.71167722,103.71167722,103.71167722,102.65961722,102.70373722,0.04412000,sell,8,-8,102.65961722,523,-52742.99823186,1498.20895205,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.71167722,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5094,103.73550721,103.73550721,103.73550721,102.66741521,102.71159921,0.04418400,buy,1,1,102.71159921,522,-52640.28663265,1509.64813188,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.73550721,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5095,103.75155366,103.75155366,103.75155366,102.68546566,102.72964166,0.04417600,buy,10,10,102.72964166,512,-51612.99021609,1507.80525592,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.75155366,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5096,103.72419345,103.72419345,103.72419345,102.67814545,102.72224145,0.04409600,buy,6,6,102.72224145,506,-50996.65676739,1487.78511843,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.72419345,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5097,103.70899256,103.70899256,103.70899256,102.67496856,102.71901656,0.04404800,sell,5,-5,102.67496856,511,-51510.03161017,1485.26358679,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.70899256,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5098,103.69504530,103.69504530,103.69504530,102.65100130,102.69508930,0.04408800,sell,3,-3,102.65100130,514,-51817.98461408,1481.26867151,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.69504530,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5099,103.68482297,103.68482297,103.68482297,102.63476697,102.67887897,0.04411200,sell,7,-7,102.63476697,521,-52536.42798291,1483.36478706,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.68482297,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5100,103.70084987,103.70084987,103.70084987,102.63676587,102.68093387,0.04416800,sell,7,-7,102.63676587,528,-53254.88534399,1499.16338715,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.70084987,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5101,103.67753440,103.67753440,103.67753440,102.59942240,102.64364640,0.04422400,sell,7,-7,102.59942240,535,-53973.08130076,1494.39960091,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.67753440,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5102,103.65710907,103.65710907,103.65710907,102.56496907,102.60924907,0.04428000,buy,5,5,102.60924907,530,-53460.03505539,1478.23275378,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.65710907,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5103,103.66196888,103.66196888,103.66196888,102.57984888,102.62408888,0.04424000,buy,6,6,102.62408888,524,-52844.29052210,1474.58117273,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.66196888,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5104,103.66103410,103.66103410,103.66103410,102.59093810,102.63513010,0.04419200,sell,10,-10,102.59093810,534,-53870.19990305,1484.79230380,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.66103410,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5105,103.70470481,103.70470481,103.70470481,102.61456881,102.65884081,0.04427200,sell,5,-5,102.61456881,539,-54383.27274708,1513.56314397,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.70470481,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5106,103.78259527,103.78259527,103.78259527,102.68243927,102.72675127,0.04431200,sell,3,-3,102.68243927,542,-54691.32006489,1558.84657108,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.78259527,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5107,103.77385923,103.77385923,103.77385923,102.66769123,102.71202723,0.04433600,sell,9,-9,102.66769123,551,-55615.32928595,1564.06714929,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.77385923,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5108,103.75423402,103.75423402,103.75423402,102.63003002,102.67443802,0.04440800,buy,3,3,102.67443802,548,-55307.30597189,1550.01427169,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.75423402,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5109,103.76934310,103.76934310,103.76934310,102.65115110,102.69553510,0.04438400,sell,1,-1,102.65115110,549,-55409.95712299,1559.41223823,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.76934310,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5110,103.74954686,103.74954686,103.74954686,102.62935086,102.67374286,0.04439200,sell,2,-2,102.62935086,551,-55615.21582470,1550.78449258,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.74954686,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5111,103.75844133,103.75844133,103.75844133,102.63423733,102.67864533,0.04440800,sell,5,-5,102.63423733,556,-56128.38701134,1561.30636729,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.75844133,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5112,103.81473964,103.81473964,103.81473964,102.68051564,102.72496364,0.04444800,buy,8,8,102.72496364,548,-55306.58730225,1583.89001862,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.81473964,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5113,103.83190921,103.83190921,103.83190921,102.71371721,102.75810121,0.04438400,sell,4,-4,102.71371721,552,-55717.44217108,1597.77171138,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.83190921,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5114,103.87085657,103.87085657,103.87085657,102.74464857,102.78906457,0.04441600,buy,5,5,102.78906457,547,-55203.49684824,1613.86169395,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.87085657,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5115,103.82675890,103.82675890,103.82675890,102.71057090,102.75494690,0.04437600,buy,4,4,102.75494690,543,-54792.47706064,1585.45302256,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.82675890,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5116,103.80766703,103.80766703,103.80766703,102.69949503,102.74383903,0.04434400,buy,6,6,102.74383903,537,-54176.01402644,1568.70317032,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.80766703,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5117,103.80753825,103.80753825,103.80753825,102.71139025,102.75568625,0.04429600,buy,6,6,102.75568625,531,-53559.47990897,1562.32289919,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.80753825,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5118,103.83496946,103.83496946,103.83496946,102.75084546,102.79509346,0.04424800,sell,1,-1,102.75084546,532,-53662.23075442,1577.97299577,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.83496946,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5119,103.81209818,103.81209818,103.81209818,102.72597018,102.77022618,0.04425600,buy,6,6,102.77022618,526,-53045.60939732,1559.55424781,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.81209818,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5120,103.79893620,103.79893620,103.79893620,102.72483220,102.76904020,0.04420800,sell,10,-10,102.72483220,536,-54072.85771930,1563.37208296,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.79893620,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5121,103.81306786,103.81306786,103.81306786,102.71892386,102.76321186,0.04428800,buy,7,7,102.76321186,529,-53353.51523626,1563.59766341,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.81306786,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5122,103.82758018,103.82758018,103.82758018,102.74746418,102.79169618,0.04423200,sell,5,-5,102.74746418,534,-53867.25255715,1576.67525788,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.82758018,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5123,103.84664287,103.84664287,103.84664287,102.75650687,102.80077887,0.04427200,sell,10,-10,102.75650687,544,-54894.81762589,1597.75609775,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.84664287,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5124,103.79376564,103.79376564,103.79376564,102.68358964,102.72794164,0.04435200,sell,6,-6,102.68358964,550,-55510.91916373,1575.65193807,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.79376564,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
5125,103.78513554,103.78513554,103.78513554,102.66293554,102.70733554,0.04440000,buy,2,2,102.70733554,548,-55305.50449264,1568.74978456,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.78513554,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5126,103.78144343,103.78144343,103.78144343,102.66325143,102.70763543,0.04438400,buy,4,4,102.70763543,544,-54894.67395092,1562.43127562,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.78144343,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5127,103.78256943,103.78256943,103.78256943,102.67239343,102.71674543,0.04435200,buy,4,4,102.71674543,540,-54483.80696918,1558.78052509,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.78256943,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
5128,103.83288013,103.83288013,103.83288013,102.73072013,102.77504013,0.04432000,buy,6,6,102.77504013,534,-53867.15672840,1579.60126160,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,103.83288013,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
